Date,FTSE Developed AWD (benchmark),RAISE,RAISE + Mom Leaders,RAISE + Low Vol Leaders
2001-04-30,0.07647021084789607,0.07202102649834985,0.05981236584211169,0.07021820761695707
2001-05-31,-0.01109461391530664,0.004674165850597101,0.00716928106477166,0.009539725272377009
2001-06-30,-0.031006616570969703,-0.03616039912579605,-0.041597735661506374,-0.031674767961264116
2001-07-31,-0.01701392382265665,-0.009997799413506647,-0.018347153053683396,-0.009972375470330253
2001-08-31,-0.04722307657519642,0.0020142490039283256,0.00402516083284743,0.009845923961872893
2001-09-30,-0.08907399220781231,-0.07778113213358562,-0.07087933820756909,-0.05348092910232227
2001-10-31,0.023073045281871263,0.006763296241086625,-0.002424533570251075,0.002028515396209629
2001-11-30,0.05985142987427827,-0.02410215186013076,-0.01218830840337315,-0.03755705101097784
2001-12-31,0.008145456722998157,0.027316852800342684,0.0008685857256580665,0.03455580039899875
2002-01-31,-0.029593507275509134,-0.01855970459007661,-0.012539812031280517,-0.02036031910696756
2002-02-28,-0.010449071624218598,0.024188027061467166,0.016712803483371896,0.031694536331436485
2002-03-31,0.04433218460739807,0.05669488540374257,0.05177361740273878,0.054900158632381846
2002-04-30,-0.03389292067986893,-0.013321389341067635,-0.0060970561230018205,-0.015211586845164216
2002-05-31,0.003833318827615839,0.015970127598610606,0.029726630445833457,0.019613178290677435
2002-06-30,-0.059575869979019536,-0.00946450100401719,-1.2775255513908235e-05,0.002550626461107486
2002-07-31,-0.08366608479402882,-0.10062674441272423,-0.08551587353376255,-0.09700556208692657
2002-08-31,0.0030959023732926028,0.010783265157373156,0.01576496633208513,0.01546162452919475
2002-09-30,-0.10989950321210018,-0.08730384944250891,-0.06961730600420701,-0.08862404363750864
2002-10-31,0.07421651837979315,0.009276619673727726,0.010505043023621985,0.00935094749844656
2002-11-30,0.055056079021312376,0.024472361699439116,0.02167927289843985,0.01409247092249899
2002-12-31,-0.04786698116107746,0.02407626724252676,0.03623844739465043,0.03174855490280293
2003-01-31,-0.030905516497100383,-0.0280617252390164,-0.026312807849139253,-0.029681460661847736
2003-02-28,-0.017527377638195674,-0.0063312666480970226,0.009651006409955754,-0.009496968606091172
2003-03-31,-0.002604943492022671,0.00027980005828687204,0.005355612572819579,0.007527642547310531
2003-04-30,0.08921017074385751,0.04020961759629205,0.03370871507042139,0.02937488535764987
2003-05-31,0.05783649773236332,0.08390066176539412,0.07012781323056094,0.08156801006141179
2003-06-30,0.01819594308610828,0.008094935155182226,0.005773481346172282,0.00595964262741111
2003-07-31,0.020145291276658206,-0.00380322175109693,-0.013355584321525726,-0.014480682021773439
2003-08-31,0.02122144257287739,0.035856567653884897,0.028595104743649458,0.023118023037999702
2003-09-30,0.006586852666894627,0.015922226064758682,0.0321796653254276,0.013805364208506754
2003-10-31,0.05962641962953108,0.03817786186520533,0.05158037413697225,0.02751258351311381
2003-11-30,0.015514250078506375,0.02125580808461147,0.012662318376564619,0.020613169982938606
2003-12-31,0.06159043562019639,0.10098184788028597,0.09435893519144023,0.10425205872805421
2004-01-31,0.01748764063760344,-0.007097033673521325,0.0003293463843698774,-0.013106576050197272
2004-02-29,0.018100213852688896,0.03921436516001897,0.043587910943180486,0.03756875967983486
2004-03-31,-0.006016016074356534,0.009704973704584674,-0.000675014055717793,0.013641609039067415
2004-04-30,-0.020651427362774144,-0.029101253220565115,-0.0539552239741411,-0.01273560274523744
2004-05-31,0.009979185449651595,0.02517571750347658,0.026626176781904043,0.023684807234872762
2004-06-30,0.020246090141126327,0.02843259714175206,0.03684071594600069,0.023958197271265913
2004-07-31,-0.031420737582569136,0.016542116205431334,0.014898604345810584,0.019613282515619
2004-08-31,0.005027715526160881,0.013705426552855338,0.02524389701263874,0.010153871504122725
2004-09-30,0.01961460355211808,0.04922528061367348,0.059284456733190494,0.04541597434291367
2004-10-31,0.024424789847917294,0.02897290292402266,0.028967264816984084,0.031834014115039055
2004-11-30,0.05318513801131863,0.06602943081390467,0.0695326983222273,0.05994622953682649
2004-12-31,0.037718477627408875,0.014253171553318289,0.009387012075880774,0.015185944882060598
2005-01-31,-0.021817962930545942,-0.0012259447399307621,0.002047413547365373,-0.0031612438590781222
2005-02-28,0.0318941852880108,0.08971761871835526,0.11936635544369456,0.09766311247419379
2005-03-31,-0.018794182970091722,-0.021945815811916902,-0.025696332616714113,-0.025893286148183425
2005-04-30,-0.02084589471303855,-0.020996802937246373,-0.02514107459643722,-0.01775397614323937
2005-05-31,0.020316076837669783,0.009964198385470135,0.010589602410250087,0.009210620101995248
2005-06-30,0.010220096281947866,0.05239037199206509,0.05935450344518656,0.04966147013655231
2005-07-31,0.035875325518406775,0.043063676621124536,0.043082174927210115,0.034193068367838864
2005-08-31,0.0075957728623454734,0.03922946705065611,0.0491136016451128,0.034307050349475565
2005-09-30,0.02484179453498303,0.052972024159831266,0.0569985657325105,0.04580581192756794
2005-10-31,-0.022963100077938114,-0.0701692323737313,-0.07884595511118464,-0.0713373260797433
2005-11-30,0.032775380782314345,0.021553388269219376,0.018907941206789625,0.01662976009365469
2005-12-31,0.02160618966249217,0.031181859320055016,0.03938380209778458,0.012134495844893678
2006-01-31,0.0450203935004041,0.09507160098632284,0.11173378318841731,0.09158970040829906
2006-02-28,-0.0005183361786317287,-0.032532554881623654,-0.04172036317451322,-0.02617851092834944
2006-03-31,0.023138671718925474,0.028109837504038726,0.04455897500551664,0.024695858685486405
2006-04-30,0.03017274531776848,0.04869148294224934,0.05028250019177127,0.04965806321803856
2006-05-31,-0.032211124426287596,-0.02416949766830956,-0.03173481612282958,-0.021014722638079464
2006-06-30,0.0012451974998015647,0.012792017056495908,0.01196582713708505,0.013996577144425926
2006-07-31,0.00785641186579178,0.02809026360851874,0.015090506485166522,0.038057593758110464
2006-08-31,0.026173041278301667,0.00758937228223866,0.013088938673146311,0.0015652017666691886
2006-09-30,0.013119771320267537,-0.016517622257241404,-0.01434902645433278,-0.01188626219433675
2006-10-31,0.036531317974238586,0.053526297693790026,0.0613935237390546,0.04854182241743055
2006-11-30,0.02496870778868443,0.052772745303961255,0.04484506967474866,0.05452341489421175
2006-12-31,0.020964651225073627,0.011980107716485833,0.02365668005729682,0.013415688791106106
2007-01-31,0.011635872182832907,-0.0038474015840883613,0.002804635189566307,-0.008413375870235273
2007-02-28,-0.005592811931468766,0.006382404595373092,0.017061703924619698,-0.0030326448704430797
2007-03-31,0.018615362553930037,0.0454160080882684,0.050891998703735286,0.035660322382131904
2007-04-30,0.045055959381920196,0.03822223981724182,0.0311724815530956,0.03838412184584117
2007-05-31,0.029521239698071078,0.05037102266376614,0.038547032525654945,0.03996171418699501
2007-06-30,-0.006407554759086831,0.009233231376554407,-0.009646732132918112,0.0011937832435464646
2007-07-31,-0.021623878826541265,-0.010086866313122278,-0.007453345490625374,-0.02111554238003366
2007-08-31,0.00035169238998178365,-0.005736272479383686,0.0017209814384089306,0.0057894492588397295
2007-09-30,0.04801374891825416,0.08279660591633964,0.06572550393994425,0.06095986371051976
2007-10-31,0.03247518689917661,0.056126054011689686,0.06216078608695552,0.04180165695038318
2007-11-30,-0.038280869486593816,-0.032760853975069004,-0.030612591525195798,-0.017821344840319275
2007-12-31,-0.013669025765444487,0.0011286564498054208,0.005558422844778477,0.010545217056706635
2008-01-31,-0.0766207549394381,-0.08525228100236715,-0.09245391316793372,-0.07843887334840105
2008-02-29,-0.005614214133281781,0.044011852956467035,0.055544852191115046,0.01718596632115088
2008-03-31,-0.009553809118329482,-0.029861366811378964,-0.03926391782719496,-0.013935061126334358
2008-04-30,0.053729065981446,0.0883823897705629,0.10123426790525403,0.07820341219247395
2008-05-31,0.015401302449093102,0.039001018449821734,0.046254412661485,0.03369565557905618
2008-06-30,-0.0818256888400476,-0.03546091503527338,-0.025754103326234956,-0.036778564082109555
2008-07-31,-0.021654182464643013,-0.08718332942048734,-0.10035208722322764,-0.0647955693385629
2008-08-31,-0.014193472550253605,-0.028595418925333793,-0.03275948872871293,-0.0172664301458324
2008-09-30,-0.1164841338410354,-0.16033058002375444,-0.1704983597104004,-0.11695487572650132
2008-10-31,-0.18986378298341755,-0.17811521830939447,-0.16807435376019253,-0.13927276983433834
2008-11-30,-0.06334650576005685,-0.0222265358280912,-0.027688412562910325,-0.012083315649136228
2008-12-31,0.03413439291385911,0.0243154397962837,0.009171412196257167,0.020037601257354876
2009-01-31,-0.08924629366463288,-0.06574566165055729,-0.06224261084603233,-0.06829706910877786
2009-02-28,-0.10046695402463535,-0.10156889341255415,-0.09622943428414443,-0.10665239437026319
2009-03-31,0.07775249095567971,0.05528006272728825,0.053685336823757535,0.03266375918769837
2009-04-30,0.11434348558192498,0.08217755760429535,0.04287146933351371,0.06383281447110267
2009-05-31,0.09302588049833793,0.13388751623335482,0.11481067166740422,0.10285962220381983
2009-06-30,-0.0034660452067706293,-0.02777789528667729,-0.022608543911109225,-0.017739792258818943
2009-07-31,0.08629745868656102,0.06377800345921947,0.04717961273545623,0.047901801628970286
2009-08-31,0.04217878635388028,0.02653788019322345,0.024960967243853993,0.03725110108209506
2009-09-30,0.039976464153945734,0.04527150975478622,0.03166175042747632,0.03229964095747451
2009-10-31,-0.01849801367569004,-0.008642346200133044,0.00039775734834779364,-0.0059867665698264405
2009-11-30,0.040507189430563306,0.045911313580620616,0.0409157102779818,0.03955266606478358
2009-12-31,0.01932531665537529,0.01731774973227984,0.008851600626017087,0.012391942300691072
2010-01-31,-0.041123763344621755,-0.0631361452802095,-0.06718365509871527,-0.05491350036663356
2010-02-28,0.013087299835922606,0.0051800536781205775,0.004996186825507953,0.0009369496595954541
2010-03-31,0.06371539473781285,0.05730545577750967,0.071165217555895,0.04969673466912328
2010-04-30,0.0010762538898254626,0.00042628607391637097,-0.008470849436797323,0.0011797881515773767
2010-05-31,-0.09681060320756318,-0.10208451719475187,-0.0993798485536811,-0.10274800511375226
2010-06-30,-0.032087816523982404,-0.03788093059949582,-0.04266889076768776,-0.04074592182537917
2010-07-31,0.0816060694648364,0.09085493867569605,0.10957533488327065,0.09360779003874242
2010-08-31,-0.03723521369103722,-0.023780199197939167,-0.037870942555672915,-0.024437828468792056
2010-09-30,0.09533394634242409,0.08985332964915105,0.10620307169276577,0.07779862914479718
2010-10-31,0.036380770481071245,0.04641173114532959,0.04717456747457138,0.04424177416648112
2010-11-30,-0.022752001024681112,-0.024665902310405774,-0.016758130428494944,-0.037515968001911926
2010-12-31,0.07478106998451883,0.09013659211213287,0.08547641776263148,0.07965918151976537
2011-01-31,0.023193967856051323,0.02563140639408701,-0.00044477351748273275,0.04266279569001763
2011-02-28,0.032178050482360776,0.03903093319212636,0.035397725480861286,0.04118926784788557
2011-03-31,-0.006193955944589602,-0.0018417146992943945,0.005285815156026441,-0.005082025739610363
2011-04-30,0.04423312998440032,0.037067415182905794,0.03438895578674206,0.04238222498814248
2011-05-31,-0.02027088173207736,-0.03648691489593758,-0.035560155052649534,-0.03203214842721436
2011-06-30,-0.01520800842723058,-0.01824430677678468,-0.02124118393110952,-0.01432360606765093
2011-07-31,-0.017971242225697903,-0.010791028275099368,-0.0028397681223186755,-0.018869458078484058
2011-08-31,-0.07231900573672656,-0.06891959870456654,-0.07013159564657001,-0.05769463175664025
2011-09-30,-0.08809493534955559,-0.11435950024139174,-0.11750968082750857,-0.07846235418741065
2011-10-31,0.10557088809186554,0.1250937589213803,0.13105237888832555,0.10973260141697927
2011-11-30,-0.025861735356805027,-0.023826468518502453,-0.00840734326375614,-0.017126681724719317
2011-12-31,-0.0014989364317993248,-0.012015429803105326,-0.004293374164201169,0.00676836215439125
2012-01-31,0.05303610549403159,0.04526474435887495,0.03498416008371441,0.015976765988341413
2012-02-29,0.04959604870171641,0.041934019856878946,0.0354055488844236,0.04033662476865274
2012-03-31,0.012409566218071877,-0.03373664381767538,-0.029395237357257353,-0.02255651903221234
2012-04-30,-0.010133878935254637,-0.005274322355056649,0.001848218076280661,-0.009268744255211847
2012-05-31,-0.0861049336826385,-0.10155929507699502,-0.075197766857521,-0.08731962448785746
2012-06-30,0.051157080977221714,0.06019207877067956,0.0614466187306677,0.07094681629078448
2012-07-31,0.013747440247940279,0.009624999845195825,0.02100158886674297,0.011479689298935059
2012-08-31,0.025000148855638837,0.020807730317723205,0.01816730175044401,0.019363961528591878
2012-09-30,0.029123184415748016,0.032889985280406764,0.02338623938551243,0.024555917146030337
2012-10-31,-0.005958557497792616,0.002638021381967448,0.000901433071598845,0.00013094796952262122
2012-11-30,0.013849906434067583,-0.011682459052524075,-0.007269287161286719,-0.01379214243773974
2012-12-31,0.020658925716949827,0.024391164714022917,0.02129444397979019,0.016093312177394292
2013-01-31,0.049352472062699215,0.034650703528805726,0.04260055942819729,0.04195347535333238
2013-02-28,0.0028007997904231363,-0.016111081170283592,-0.006493289420922976,-0.013450330874691718
2013-03-31,0.021823801950838106,0.00170909142345943,0.011885693431346489,0.008039508586652255
2013-04-30,0.03142765876790099,0.02429391439483153,0.04286782570407999,0.04162015300949751
2013-05-31,0.0015593532105835362,-0.02504246030137347,-0.04700965673523072,-0.027591906977570302
2013-06-30,-0.02505345267657355,-0.03988955034025421,-0.034418066589095186,-0.030490608301404154
2013-07-31,0.05235773445308811,0.046562715237935315,0.04157974642614093,0.04252829502855393
2013-08-31,-0.019648079778191052,-0.012068017533435893,-0.022979797354729214,-0.024385832972054655
2013-09-30,0.05083274093096346,0.04545496697181384,0.057461381713800996,0.04258218051569562
2013-10-31,0.03916752290046488,0.03052714358906483,0.034638312213137734,0.03276865340871282
2013-11-30,0.018189971838703745,-0.01059163875393676,-0.012701545756284793,-0.002242058542957448
2013-12-31,0.020510395947199944,0.018473815791830717,0.011760504994656085,0.020820720414390648
2014-01-31,-0.03707443798890864,-0.03645150458110802,-0.032676098583272695,-0.03691507427269902
2014-02-28,0.049389948654650295,0.05789425126995451,0.053388763853639,0.05935126205008423
2014-03-31,0.002696080872141682,0.01231508495853273,0.014492576873180285,0.017508246112443615
2014-04-30,0.010438727936562087,0.037397828766993824,0.03367293336363075,0.04016056102399834
2014-05-31,0.02102362310923156,0.016944835330809482,0.020291227176687077,0.017221144005592492
2014-06-30,0.018322537880986145,0.033527292185805635,0.03215480040827989,0.029308030150287268
2014-07-31,-0.015019801894657792,-0.017426198804885606,-0.026630419277089312,-0.022805940184865592
2014-08-31,0.021619083749724988,0.01194974326798115,0.011527901813494834,0.0172410498046891
2014-09-30,-0.027665679144147748,-0.05606339525385462,-0.049146810233852034,-0.04472158038583218
2014-10-31,0.005664856102558957,-0.012635162010488199,-0.012236593157784248,0.007342816801220398
2014-11-30,0.0196221475302345,-0.031350106552733736,-0.028004852807008485,-0.026171803654012393
2014-12-31,-0.01596031024565714,-0.012893123664185269,-0.007487277168645279,-0.0016010920918665406
2015-01-31,-0.016823161591358216,-0.01335904614573491,-0.015688904025254247,-0.010301869728606139
2015-02-28,0.058032318708029385,0.030715047345385216,0.027743496891177388,0.019869672548949335
2015-03-31,-0.014238287666771487,-0.035219255987093856,-0.03434398364868618,-0.03051753666577295
2015-04-30,0.024787583746816777,0.05022008774337694,0.00950160761493124,0.03210318466946016
2015-05-31,0.003661162435290466,-0.029591847811786143,-0.013504960265128374,-0.023126050423893818
2015-06-30,-0.023168279591344154,-0.04474331247425778,-0.038218222462652385,-0.043631091790661825
2015-07-31,0.016562741347641907,-0.016318513453035144,0.023856974867131564,0.0018484917434340442
2015-08-31,-0.06507853670621555,-0.06053481280622641,-0.05708707552616621,-0.05941740123930073
2015-09-30,-0.03570054908496678,-0.0380903708887268,0.006074051610166942,-0.01634957873640064
2015-10-31,0.07972396977128549,0.07705363673148025,0.05523793053640369,0.07089951857884502
2015-11-30,-0.005073584278034393,-0.03186790920976501,-0.027513854790271353,-0.021600963543679352
2015-12-31,-0.0166980339958116,-0.03548983099237146,0.017002356208452696,-0.026246851492084833
2016-01-31,-0.059896203286814,-0.03274296844656954,-0.014774305193728132,-0.023557850369320565
2016-02-29,-0.007265980714659448,0.015939568523074765,0.0032667907803800578,0.01314536101191588
2016-03-31,0.07033369087309582,0.08652008468091288,0.06816876061244392,0.07970066663914199
2016-04-30,0.015976685290431947,0.04716328658987745,0.01680375395583522,0.023904458864170808
2016-05-31,0.005867454772454206,-0.01883325651574097,-0.003288818909363611,-0.00594456894376616
2016-06-30,-0.010516966144090367,0.040934750759934024,0.05004329600270374,0.049381922912662635
2016-07-31,0.042832955592119415,0.018606999851528583,0.008866067237247144,0.008983485417789261
2016-08-31,0.0020972839200412707,-0.021831562614157085,-0.03844076734812696,-0.025432738249446696
2016-09-30,0.0060150700775989385,0.021703545784240275,0.020195775007856964,0.011686771401136165
2016-10-31,-0.01915787160621818,-0.02419274638722435,-0.026678389124217494,-0.02669346997536559
2016-11-30,0.013965541701704387,0.0003469649663287999,-0.0037413837053213994,-0.009148539192320504
2016-12-31,0.024458834973317467,0.029530164666436987,0.031492575865220696,0.038749843733906886
2017-01-31,0.025329567053701707,0.010901624169436186,0.0018049567387963261,-0.002051986984709875
2017-02-28,0.02856163608914164,0.009320640935584379,0.01370425257522001,0.022885310473369946
2017-03-31,0.012145449744125125,0.007711229822854548,0.0030617747880510304,0.0059857531223570515
2017-04-30,0.01570790939555966,0.0029142295944151186,0.00041293593139402063,0.011169835534139638
2017-05-31,0.02342514223150194,0.024103489237965903,0.013114393190677864,0.02675260473428076
2017-06-30,0.00436806400691081,-0.00935637351828511,-0.01059529076271426,-0.009342806113109337
2017-07-31,0.02445149062628227,0.033817258125682814,0.04795516672195843,0.018609724712690845
2017-08-31,0.0017848785860832272,0.00868157390158153,0.009283696749429415,0.009790829788710598
2017-09-30,0.023013687757302614,0.02231245376496882,0.022866434859263096,0.016846621025880637
2017-10-31,0.02070569184677762,0.015869483622952485,0.023419371638912834,0.0133381852940051
2017-11-30,0.02194333576532559,0.016668973702061773,0.016996668793488823,0.022867741702932376
2017-12-31,0.014771304801579177,0.018794621366051922,0.022829812727971355,0.003472572147108055
2018-01-31,0.05257633377966031,0.022189747979180385,0.03409342289145734,0.006113111616817379
2018-02-28,-0.04119125114118516,-0.06623811277856484,-0.05269391669255841,-0.06508160282311481
2018-03-31,-0.020374250224394874,0.012938270651104311,0.010931732578601805,0.015486875014479207
2018-04-30,0.012402366179250057,0.04604255740165697,0.046739442797734565,0.034676086516654214
2018-05-31,0.005481279915097614,0.006045747328405016,0.00858511828520303,0.005790248929514075
2018-06-30,-0.0019643733092685745,0.005904197921718035,-0.003950600614942235,0.014811738008691178
2018-07-31,0.03016574793848048,0.015442422889168528,0.0152526684779144,0.018370237345519458
2018-08-31,0.011990680713122481,-0.02361710831659869,-0.02877756257337405,-0.010136349545980194
2018-09-30,0.006286020223978506,0.018242343063669786,0.03250735129668558,0.006064189862338587
2018-10-31,-0.07459161178349627,-0.06467755086273785,-0.07506164842379459,-0.046332471971048284
2018-11-30,0.012322760578980851,0.009587908324937278,-0.002538648719079606,0.03129574279213054
2018-12-31,-0.07437672797679629,-0.051277688051811876,-0.05426739918457235,-0.05668630884351422
2019-01-31,0.07761903226888833,0.08726702934836372,0.08786918716488246,0.08021051969033355
2019-02-28,0.029082070749896438,0.023529125390353345,0.023751878953753414,0.031185931200583994
2019-03-31,0.013114744332318518,0.02313612706011514,0.02204042119592997,0.028091349731621973
2019-04-30,0.03544536947292509,0.00030245724699939913,-0.002877588044393864,0.0009544828327952004
2019-05-31,-0.05772749035436686,-0.036455179409843885,-0.01485489202384016,-0.018939957916988437
2019-06-30,0.06619159145109266,0.05004854330780861,0.04004442146391107,0.04353511922989939
2019-07-31,0.0038843976136844205,-0.018248997128237243,-0.012338810478431217,-0.004010037898649843
2019-08-31,-0.02065422572424991,-0.02006582764300402,-0.010747382760630475,0.002997273799774547
2019-09-30,0.023483062866079152,0.025308982225424215,0.029519738449947486,0.019957201498075783
2019-10-31,0.026552258861770373,0.00432542572697292,0.009036231229704095,0.004087539558940367
2019-11-30,0.027056248942659122,0.0013599461929276746,-0.006267220733867096,-0.00417647898783946
2019-12-31,0.03226548672813068,0.04207947918478694,0.03766379637688355,0.030843850638613945
2020-01-31,-0.007058273623170241,-0.01910579507457555,0.027335260209113255,0.005429930770944447
2020-02-29,-0.08410272524050455,-0.09636004983046009,-0.07655040668373991,-0.08441511877523444
2020-03-31,-0.1309785451351957,-0.1793096438460302,-0.13233873585720846,-0.15091269121611495
2020-04-30,0.10847380218827207,0.09479431626361534,0.0831199218478138,0.06941751354617653
2020-05-31,0.0488929737645214,0.02837388065300206,0.048320620004877135,0.031068745050090607
2020-06-30,0.027216419675412107,0.009233599575090734,0.00019604968096120778,0.0011784913846304423
2020-07-31,0.04722863839898017,0.027549299761458146,0.06280508501549442,0.030779946418989956
2020-08-31,0.06745446815597789,0.027637929705491393,0.015257698388969398,0.015564464859517901
2020-09-30,-0.0332451422960961,-0.0444138389012817,-0.023988342278951746,-0.025280080764296997
2020-10-31,-0.030756640648652134,-0.0239074140921397,-0.013624287734434803,-0.017612194271476422
2020-11-30,0.12969325113288765,0.13394539506502334,0.07501565835072022,0.07683246668403898
2020-12-31,0.04482179718659318,0.03850690394853129,0.04062808943579177,0.027609736272518948
2021-01-31,-0.009111598819802391,-0.005609351359747716,-0.01113878339624097,-0.007798643809014072
2021-02-28,0.02529609589277082,0.03986623636389486,-0.0028578438180041354,-0.005632477978021133
2021-03-31,0.03423515537916355,0.041494952065733504,0.03773218533121536,0.05887395477526369
2021-04-30,0.0458288829092659,0.03692574801979176,0.03504751746492363,0.03642103212619596
2021-05-31,0.015320389783906485,0.022823606573102673,0.02586963403153897,0.009921463445374146
2021-06-30,0.013965442206213208,-0.008579253700030987,-0.004935789048099215,-0.008400958744083642
2021-07-31,0.015843673265070413,0.00721318265105908,-0.0011279729529750648,0.031342548423623606
2021-08-31,0.02419405609308689,0.006979712504943336,0.0018636984115159017,0.0216303356994223
2021-09-30,-0.04113300752006033,-0.02489278140042539,-0.011106095669871419,-0.06032607642511134
2021-10-31,0.054768793201870336,0.061316983401770164,0.06982316582369053,0.05863340232602399
2021-11-30,-0.023560122687552254,-0.03807585445370165,-0.03317830546426004,-0.029626978350252853
2021-12-31,0.044259564861907075,0.06396295575394806,0.07014413866015334,0.0707436696211059
2022-01-31,-0.052720398190874596,0.0028011836432726422,0.016286701178869656,-0.04264205194273607
2022-02-28,-0.02469638002324559,0.01901911182074012,0.02245248524267196,-0.013544230876478491
2022-03-31,0.026872203192975785,0.06298838835020493,0.0790271125903057,0.05922837134015868
2022-04-30,-0.0816195157747871,-0.04192352305586522,-0.03880028578569972,-0.04705117822869631
2022-05-31,0.00203938910455026,0.03222101605948002,0.0394581899983808,-0.003737226859158005
2022-06-30,-0.08715194821713246,-0.10547487573941305,-0.11796871831973377,-0.06160255117312441
2022-07-31,0.07788946672257802,0.05953569912660783,0.06294885434484399,0.050604545658464284
2022-08-31,-0.04106808139620177,-0.016803266712679954,-0.010985340208556127,-0.030841994467272538
2022-09-30,-0.09412378237441876,-0.10425737469522567,-0.10398705637432337,-0.1121200793977275
2022-10-31,0.07145123135770803,0.0749417407330939,0.09713740094147139,0.010754756337783444
2022-11-30,0.07199274160496238,0.07868474891283928,0.06726617487747033,0.09147766957196235
2022-12-31,-0.040399678854874055,-0.01922202996315847,-0.023391143861428487,-0.010682937922077085
2023-01-31,0.07105787271847253,0.04264150743976214,0.026667521843961817,0.03675559738181322
2023-02-28,-0.024512324022492815,-0.0501895452886959,-0.04552659315698271,-0.04994866326967451
2023-03-31,0.0314297396394021,0.008930119779989587,0.014195526123089275,0.030387263432057443
2023-04-30,0.018338757314551035,0.026958178801120614,0.033576139075869094,0.01910909429131591
2023-05-31,-0.008582175646716705,-0.06827210303607412,-0.07520550431206208,-0.049478989442180765
2023-06-30,0.05883122820261644,0.04759905745478754,0.05197049219356553,0.03429470003105539
2023-07-31,0.03409893218896021,0.03946738238437475,0.04313928740826278,0.018701895075884822
2023-08-31,-0.023855382913289702,-0.02836119590313302,-0.016501554316932898,-0.042458208721890656
2023-09-30,-0.04229256161211736,-0.01962325277979038,-0.002536745610780433,-0.045460825920631054
2023-10-31,-0.028997185390826963,-0.029569560658399108,-0.038146025687283314,-0.011207745662541013
2023-11-30,0.09470531012070227,0.05664201073049879,0.04434892711975125,0.07074954985210624
2023-12-31,0.04935862699973259,0.04656180132863863,0.04178988785333271,0.048412701844906536
2024-01-31,0.010524025033799012,-0.029491896708825793,-0.018316759010468697,-0.02407379030172685
2024-02-29,0.04242332508852065,0.0028209240471017694,0.010608716800744489,-0.0012959294337758775
2024-03-31,0.03244743604695666,0.054940247002263964,0.060800403027028604,0.037836904046159914
2024-04-30,-0.0367889719513006,-0.0053368850259335465,-0.013224758107290624,-0.033301148032272576
2024-05-31,0.043929570118169226,0.03377789141032883,0.026255192448261466,0.04332460846868558
2024-06-30,0.020625972292922956,-0.026432488080127547,-0.023070249903841322,-0.024685612937780044
2024-07-31,0.01878859893417384,0.038636466155545834,0.030457343773285794,0.0595011631120117
2024-08-31,0.026634257008659734,0.028102865523553122,0.020971734340842874,0.04441444929652105
2024-09-30,0.017741875761420278,0.022313881311134987,0.014284022331539692,0.03409251829423021
2024-10-31,-0.021228214882217378,-0.02917833747754217,-0.019909041707440123,-0.04325563426250756
2024-11-30,0.0438158045179875,0.021390415112584327,0.030628961588237802,0.018016946230641206
2024-12-31,-0.02583845115361516,-0.06904310201337038,-0.07103822761661316,-0.06354203354715915
2025-01-31,0.03613585710879974,0.02760079082786704,0.029640993197887378,0.020150180428242015
2025-02-28,-0.0065685112907435395,0.022062819113667587,0.019659504259028848,0.024652939954598496
2025-03-31,-0.04170667339558631,0.018798244818316157,0.012780753123194932,0.01946162882131608
2025-04-30,0.01087117286132866,-0.011167510129200808,0.02235975745972274,0.023553631176092882
2025-05-31,0.05956295309157,0.030767941905964102,0.03538026148321727,0.017776863279326705
2025-06-30,0.04454335349728655,0.0307032222930963,0.023075044783199994,0.014299577833856159
2025-07-31,0.01322026475767868,0.008539135512475982,0.0055538740211806825,-0.0014078447667846827
2025-08-31,0.026217669774321495,0.03247407276379466,0.026349184763744926,0.023727438495438014
2025-09-30,0.033213004360973075,0.022196918680046362,0.03497267427746564,0.024235176593043972
2025-10-31,0.022183396524928067,0.003594677759756859,0.002600012273465291,-0.0017566682850077564
2025-11-30,0.002601081064186772,0.03152095589891868,0.049535187682579584,0.035432420123243435
2025-12-31,0.010408237771650786,0.008381986316687406,0.0006233010016418739,-0.003469606743772613
2026-01-31,0.02719282187919214,0.08133837666504773,0.06735256144564672,0.056496153645288594
2026-02-28,0.013185338882193864,0.09862329622378718,0.11178920116713664,0.09022129607622031
2026-03-31,-0.06929491777651753,-0.03075987821859094,-0.0600844684802847,-0.041022939540662495
2026-04-30,0.10162716557113805,0.030209821310267726,0.041727975902809966,0.02116418007047538
2026-05-31,0.05420434914799399,-0.024682462641652192,-0.013352123927598214,-0.025623495703380628
2026-06-30,-0.007434885731555152,-0.039389664965792104,-0.05535462218228182,-0.008028449256948011
